#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 434000      5.74e+00      1.18e-02      5.74e-02      1.20e-02    2.3e-04
 436000      4.67e+00      6.00e-03      4.66e-02      1.10e-02    2.3e-04
 438000      4.39e+00      8.37e-04      4.39e-02      8.54e-03    2.2e-04
 440000      1.25e+00      8.89e-03      1.18e-02      2.14e-02    2.2e-04
 442000      6.63e+00      1.77e-02      6.63e-02      8.92e-03    2.2e-04
 444000      2.64e+00      2.32e-03      2.63e-02      1.20e-02    2.2e-04
 446000      2.67e+00      2.98e-02      2.67e-02      1.15e-02    2.2e-04
 448000      6.53e+00      2.14e-03      6.50e-02      3.62e-02    2.2e-04
 450000      6.25e+00      1.48e-02      6.24e-02      1.66e-02    2.1e-04
 452000      4.10e+00      2.57e-03      4.09e-02      1.15e-02    2.1e-04
 454000      6.59e+00      2.83e-03      6.58e-02      1.94e-02    2.1e-04
 456000      5.38e+00      1.17e-02      5.37e-02      2.29e-02    2.1e-04
 458000      6.71e+00      8.28e-03      6.71e-02      1.36e-02    2.1e-04
 460000      6.70e+00      1.84e-02      6.69e-02      2.29e-02    2.1e-04
 462000      3.04e+00      1.24e-02      3.03e-02      1.12e-02    2.1e-04
 464000      5.62e+00      1.79e-04      5.60e-02      2.49e-02    2.0e-04
 466000      6.32e+00      2.27e-02      6.31e-02      1.91e-02    2.0e-04
 468000      6.45e+00      1.53e-02      6.44e-02      2.40e-02    2.0e-04
 470000      5.60e+00      2.54e-04      5.59e-02      2.25e-02    2.0e-04
 472000      6.24e+00      3.22e-03      6.23e-02      1.29e-02    2.0e-04
 474000      8.93e+00      1.17e-03      8.93e-02      1.72e-02    2.0e-04
 476000      6.41e+00      9.25e-03      6.40e-02      1.68e-02    2.0e-04
 478000      4.67e+00      9.28e-03      4.67e-02      6.33e-03    2.0e-04
 480000      6.25e+00      1.51e-02      6.24e-02      2.06e-02    1.9e-04
 482000      4.16e+00      4.57e-04      4.15e-02      1.68e-02    1.9e-04
 484000      5.81e+00      1.19e-02      5.80e-02      2.94e-02    1.9e-04
 486000      6.38e+00      6.17e-03      6.37e-02      2.16e-02    1.9e-04
 488000      1.32e+00      1.09e-02      1.27e-02      1.65e-02    1.9e-04
 490000      6.01e+00      6.44e-03      6.00e-02      1.78e-02    1.9e-04
 492000      2.56e+00      1.98e-02      2.54e-02      1.47e-02    1.9e-04
 494000      5.91e+00      1.17e-02      5.90e-02      1.84e-02    1.8e-04
 496000      7.46e+00      2.12e-02      7.45e-02      1.88e-02    1.8e-04
 498000      5.04e+00      6.62e-03      5.04e-02      1.30e-02    1.8e-04
 500000      6.86e+00      9.58e-04      6.83e-02      3.86e-02    1.8e-04
 502000      6.36e+00      7.56e-03      6.35e-02      2.48e-02    1.8e-04
 504000      6.79e+00      7.10e-03      6.78e-02      2.51e-02    1.8e-04
 506000      5.50e+00      1.15e-02      5.50e-02      1.45e-02    1.8e-04
 508000      5.90e+00      1.80e-02      5.89e-02      1.45e-02    1.8e-04
 510000      4.11e+00      1.95e-03      4.11e-02      3.04e-02    1.7e-04
 512000      5.98e+00      7.82e-03      5.98e-02      1.09e-02    1.7e-04
 514000      4.72e+00      2.20e-03      4.72e-02      8.19e-03    1.7e-04
 516000      6.21e+00      1.45e-02      6.20e-02      1.68e-02    1.7e-04
 518000      5.18e-01      1.44e-03      4.98e-03      7.04e-03    1.7e-04
 520000      3.59e+00      2.20e-03      3.57e-02      2.16e-02    1.7e-04
 522000      4.03e+00      6.52e-03      4.03e-02      7.86e-03    1.7e-04
 524000      5.14e+00      1.04e-02      5.14e-02      6.30e-03    1.7e-04
 526000      5.39e+00      1.24e-03      5.37e-02      2.32e-02    1.7e-04
 528000      5.08e+00      2.19e-04      5.06e-02      2.42e-02    1.6e-04
