#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 626000      1.55e+01      8.00e-03      1.55e-01      1.19e-02    1.2e-04
 628000      1.84e+01      3.52e-03      1.84e-01      3.35e-02    1.2e-04
 630000      8.83e+00      6.90e-03      8.80e-02      5.39e-02    1.2e-04
 632000      1.07e+01      6.96e-03      1.07e-01      9.10e-03    1.2e-04
 634000      5.99e+00      6.78e-03      5.99e-02      7.02e-03    1.1e-04
 636000      1.16e+01      1.69e-03      1.16e-01      3.70e-02    1.1e-04
 638000      1.30e+01      7.06e-03      1.30e-01      6.96e-03    1.1e-04
 640000      1.04e+01      8.81e-03      1.03e-01      3.92e-02    1.1e-04
 642000      1.39e+01      8.84e-03      1.39e-01      2.10e-02    1.1e-04
 644000      1.02e+01      8.35e-03      1.02e-01      1.97e-02    1.1e-04
 646000      1.24e+01      6.89e-03      1.23e-01      2.10e-02    1.1e-04
 648000      1.18e+01      2.76e-04      1.18e-01      1.99e-02    1.1e-04
 650000      9.66e+00      7.50e-04      9.66e-02      1.06e-02    1.1e-04
 652000      7.39e+00      9.43e-03      7.37e-02      2.62e-02    1.1e-04
 654000      1.22e+01      2.57e-03      1.22e-01      1.13e-02    1.1e-04
 656000      1.17e+01      2.11e-04      1.17e-01      1.84e-02    1.1e-04
 658000      4.28e+00      9.87e-03      4.27e-02      1.12e-02    1.1e-04
 660000      3.57e+00      3.12e-03      3.56e-02      1.46e-02    1.0e-04
 662000      6.08e+00      1.11e-02      6.04e-02      1.01e-01    1.0e-04
 664000      1.43e+01      6.01e-03      1.42e-01      3.31e-02    1.0e-04
 666000      2.01e+01      4.27e-03      2.01e-01      7.92e-03    1.0e-04
 668000      1.21e+01      4.46e-03      1.20e-01      3.76e-02    1.0e-04
 670000      9.64e+00      1.48e-02      9.61e-02      3.82e-02    1.0e-04
 672000      8.48e+00      2.05e-03      8.47e-02      1.75e-02    1.0e-04
 674000      1.52e+01      1.49e-03      1.52e-01      2.57e-02    1.0e-04
 676000      8.18e+00      1.15e-03      8.16e-02      4.04e-02    9.9e-05
 678000      1.48e+01      1.66e-03      1.47e-01      4.06e-02    9.8e-05
 680000      1.61e+01      2.35e-03      1.61e-01      3.30e-02    9.8e-05
 682000      1.03e+01      6.42e-03      1.03e-01      3.67e-02    9.7e-05
 684000      1.34e+01      1.21e-03      1.34e-01      1.92e-02    9.6e-05
 686000      8.08e+00      9.07e-03      8.07e-02      2.15e-02    9.6e-05
 688000      8.35e+00      5.19e-03      8.34e-02      2.17e-02    9.5e-05
 690000      1.44e+01      9.68e-03      1.44e-01      3.09e-02    9.4e-05
 692000      6.58e+00      8.84e-03      6.55e-02      3.99e-02    9.4e-05
 694000      1.01e+01      4.18e-03      1.01e-01      2.98e-02    9.3e-05
 696000      1.05e+01      4.65e-03      1.05e-01      1.90e-02    9.3e-05
 698000      1.58e+01      3.16e-03      1.58e-01      3.30e-02    9.2e-05
 700000      6.91e+00      5.87e-03      6.89e-02      3.03e-02    9.1e-05
 702000      1.17e+01      7.96e-03      1.17e-01      1.35e-02    9.1e-05
 704000      8.82e+00      3.79e-04      8.80e-02      2.72e-02    9.0e-05
